Id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
332,2.3801469157015935e-05,0.0007918619330672464,0.0006991466912509429,0.0030625729089878814,0.0008299354304227797,0.0011350725750878016,4.548632743822294e-05,0.006335880748586914,2.162107844225105e-05,0.0048173086436302205,0.0002478848595607191,0.00011136048618085285,0.00020531720021351105,0.0018648054581765006,0.00043211711032729156,0.002265018700820275,0.0007024269187209097,0.00021443251066768088,0.00043854621845070414,0.012479049609759083,1.0281560056480801e-05,0.004179225279193394,6.801785045706036e-06,0.0007217722064361558,0.004948545230986612,5.5315295655991e-05,2.3169089088902993e-07,1.749888206674565e-06,6.187053323461681e-07,2.055232935216588e-06,0.0004405682241449879,0.01222839028294372,0.011173281682369878,2.881262800633911e-05,0.00013301832601095545,0.0008576659973935086,0.0007036917893521078,0.0009529702338908197,0.0004140119173507805,0.006854494104449065,0.0001296357414049895,7.418925871194512e-06,0.0008371571484014779,3.140844254901447e-05,0.0008404907143359068,0.0004860467233013993,0.05829616171308516,0.000404455814424883,0.00081902293235613,0.0029075922154542092,0.00285675283210842,0.00012966648953831233,0.001023700282337668,6.149993821080821e-05,0.00948584610976525,0.024390418145388414,0.0005610439438130989,0.00036029941532050126,2.8143960573882986e-05,7.143226006533712e-06,0.0017651818317449357,0.002822729446695082,0.0037118643164136913,0.0007529039011174,0.005237973376381112,0.006359481192958808,7.379030707065246e-06,0.001288380389517225,0.7097772666355183,0.0007947771038132322,1.7695056345237367e-05,4.085701134020021e-05,3.877914499543567e-06,0.00010203793961620898,0.0011708938002773003,0.0006886380930899551,0.018909857662662018,0.0015421302675081559,0.0002022046471453419,0.0004095168132225693,2.7469359226944155e-05,0.0010467914009503517,0.0004265098618793204,3.30895645424926e-05,0.0006900960358059124,0.0017786311454825615,0.0041998222624160635,0.0031831879749252834,0.0008507155570800927,8.986088384035267e-05,0.0027949729859922654,0.00026083169362872623,0.003745290880381602,4.8644893077179237e-05,5.379813487299223e-06,1.8180717939936615e-05,0.010478004687409077,0.0013919415394898552,0.02922387865802346
337,2.925714910666476e-06,0.0021790963195372644,8.75892671770183e-05,0.009167065485406722,0.006999417847407321,0.0010802413947314361,0.010380121473942022,0.0009708216740494327,2.766076210081771e-05,7.076438992166284e-05,0.012985404326627453,0.0021708336156688467,0.00034628445474112554,0.0003227375581633149,0.0019497774768482644,2.4346105808786233e-05,0.000459819177306322,0.00029580302937805145,0.005688865118788261,0.0009332504816369422,7.48148562680755e-11,0.0009823755230130252,2.573765428926684e-05,0.00031534627521578233,0.00028937162241099825,0.003923209331405454,0.021015660719766772,0.05498917304160503,0.014838564814139477,3.611607291825355e-05,0.0016739620545128074,0.006956220861720006,0.0010031655371823512,1.006262718972697e-06,0.014248056128325868,0.00034555411599938987,0.002653682461614463,4.3110041634667964e-07,1.783038472439011e-05,0.006726240225199496,2.418422102085106e-05,6.457760045503011e-05,0.0034584009841706316,0.045552938763125606,0.002975025263420292,0.0002557335224602592,0.0012355512904869076,0.0007189643422031873,3.2047844072400967e-06,9.008328413150637e-05,0.02727369078568107,0.0011381908215508598,0.004121542765141215,0.02245755081990397,7.023258254722588e-06,8.834428004141357e-05,0.00022603886989329004,2.980063393292537e-05,0.024024478486157307,4.966568833875439e-05,0.0026041134010805563,0.0008343566893573706,0.00021048554351071454,0.0007967150417165753,0.0007685674759655643,3.201875438138159e-05,0.0024240609528078617,0.011386165099126518,8.290327211739161e-05,0.02139911750709124,1.8590653255359552e-05,2.6684680079959908e-05,0.0005609155844059705,0.007978490675204484,0.0013098033681753743,0.008811429710642272,0.0004050396890819438,0.007004228113633208,5.605768934119283e-06,0.00044425445898234534,0.0014379111262702825,0.4907921026303143,3.516159076144613e-06,0.005496325210621823,0.0029811327714401293,0.0018480170385883057,7.202857172751452e-05,1.2885636842632991e-05,2.9461802021939243e-05,0.0007999136538658456,0.01211732623117987,8.920030376683307e-05,0.08944029288377231,0.002353105370253324,0.0004647382870486107,1.0396638562678024e-05,0.002131801692813238,0.0010589557251832842,0.0017778214261791332
343,2.009783278222526e-05,0.0057544601666954884,0.004625538484083022,0.00019861082365439306,0.00298988488563563,0.08980400075512066,0.0025901082496526634,0.004312815438415109,9.159723609838893e-07,0.00035155365137500363,0.00574345552023916,0.00023664004165095939,6.448012524146483e-05,3.6302678430953638e-06,0.0012750076197067682,0.00031647473937267226,1.9758328789191013e-06,0.00011753627465382556,0.012737206155345477,0.0024858066460273684,1.0341997690815395e-05,3.456040197529408e-05,8.623136525891892e-05,9.351472927070462e-05,0.0010221963730415074,0.0003377383766173198,9.3447619892776e-05,0.02031626001877879,0.010178120572276511,1.2254565671180477e-06,0.05467222499535618,2.258954342921576e-05,0.0024510716275560175,1.1224772449596509e-07,0.0014559126425848406,0.012048365715705707,3.7429085822497762e-06,0.00013022751488656775,0.001660414092141777,1.4169880277076308e-06,4.311865874714148e-05,1.8352340687336783e-06,0.6627607526080355,0.00022653775904857463,0.0008057668592834399,0.00036412713451920074,1.1881480081922628e-05,0.0002364795916214914,9.61436975307076e-08,0.00020261274458165593,0.002786107330960366,8.050843535242784e-08,2.229263871160217e-06,3.56859807144903e-06,2.255740584053197e-06,8.41321107367599e-05,0.004091649856947071,3.7336972067996114e-05,0.0001241019430860895,0.0007698068852393088,0.00023350917431101296,0.001241337558384651,3.226881499122822e-06,0.0006351506497917453,0.0006466497831106215,1.2499102579432777e-05,0.0009004795403969,0.003008075639899114,0.0008831269154772768,0.0009395734303949851,5.6108934761556485e-08,0.0016309138194139667,0.0018772211869488257,0.016890333049462386,2.5935720224516197e-06,0.006875172577048962,0.0011879953047283166,8.673851220162971e-05,0.0009849922123875642,0.005853176454517631,7.459369607886772e-05,0.00204309299180412,3.0664521586494263e-07,0.02290253747740996,0.0013068732859711012,1.1237882462946295e-05,0.0033198670730018426,0.0003458604788254389,0.007013302417544987,0.0004098796012025502,8.628808185071999e-05,0.00021747402427753915,0.0013100935982387739,7.972016314598609e-08,0.0019926410056198543,0.0010760299960794768,6.102448737286707e-05,0.0030904967015572796,4.110726802718173e-05
346,1.58793873852129e-06,1.1858394219752009e-05,1.0248637050864792e-06,0.003245805894605442,0.0001649121607985886,0.00027504705465903045,0.0021234603273984705,8.477480066965532e-06,3.127349880548714e-05,0.0003491106441240331,0.0001532991958400559,0.0017417798062150627,2.7690660453614007e-05,0.00012719027018069285,0.0003232890858547021,3.1306589667244795e-06,0.0008613575077322016,2.351877329097376e-05,0.007554325576815443,3.2684274074248696e-05,3.8936570657568826e-07,5.813071774208196e-07,0.00034651254509485493,0.001554633301275442,0.0007339637031332142,3.9080829703793655e-06,0.060348241669558204,4.7507390033925524e-05,0.001968346509896562,7.081299372685104e-07,1.2856508354783152e-05,0.00016764324035982398,9.895504869134192e-05,0.0002732184836686023,0.0001281843779805534,0.0001569265551462848,0.0005205229252482177,9.890111871785375e-08,0.00011399685791476795,2.8343178280079887e-05,0.00031788834623698727,0.00181733092589815,5.0365134563938114e-05,0.018338260007190018,8.983642154871641e-05,0.01795602396689757,0.006613108916264889,0.0010108805827631147,7.386703197324452e-07,0.0007374647923163893,0.012221802828492829,0.7460221176832329,0.0003561146988500891,0.016835408674590203,2.2298502408779115e-06,0.014799431445456802,0.0006854971541985649,7.657446782659423e-05,0.004083077268078209,0.002848435418779292,0.00101619069652468,3.6562895253312835e-05,4.67182155558942e-05,0.004191473185004826,0.00030066534634436625,0.0002680040200047936,1.41834213441329e-05,9.042545479539958e-06,3.4270659098469754e-06,0.0012174064720546058,6.408434344853151e-05,1.2463332139027152e-05,5.999800737082348e-06,2.9216817579518778e-05,0.02792378205021965,0.00021956276863600255,0.0010852126910991875,0.0006910532389265886,6.493330165903615e-05,8.035447666155579e-05,0.0037808553281921606,0.00025822944675697864,0.001020701582591468,0.00040702916754536554,0.008594399534609743,0.00034467288169391495,9.04509971641886e-06,9.72431090464733e-05,0.0004382702291276709,0.00016771312287680451,0.001503365072565758,0.00036605089432422577,0.00014347205126747799,0.016730398731623065,7.567145548137603e-05,2.222501631344843e-06,0.00029433926994237874,5.1674121336770784e-05,5.360313250338986e-06
347,0.0016561098712966004,0.0002801838321612408,3.110282548389193e-05,0.0003943349738226387,0.0002840848749569818,0.00018437114775975033,5.2552645832525786e-05,0.0016841093539160103,1.8764403651458147e-05,7.535994694673139e-05,0.003198055960767942,0.0005174638552906797,7.975081937522929e-05,0.00032799403366242817,0.0005597013099123428,5.740851259581303e-05,0.00023928031248704657,0.0018473744661329761,0.00767853615543611,0.0004264771382182565,6.230120158948948e-06,3.891187051254029e-06,1.3996275487061609e-05,5.540554251606051e-06,0.0013353142879754885,1.923923489378452e-05,4.43884473457674e-05,2.3193049212309765e-08,2.388121775809016e-07,1.2169878932453478e-07,0.0003910793907400832,0.0004666068865157412,0.0002670961491806737,0.00010384757752636188,0.00024507876357548125,0.0006640500235814463,0.0005271131336058225,9.909918838984863e-06,1.637395870545762e-07,3.293941440029476e-05,6.005415821993275e-06,0.008078780700350698,9.951673642080047e-06,7.618497986878861e-05,1.516884750186963e-05,0.0021128293431391825,0.04125040813480217,0.00038330670342821783,0.0002782424032327279,0.0036156891302225264,0.040560966669583975,8.420447722681091e-05,0.0003689589314746647,0.0043578817142615614,5.801643985423503e-05,0.0019479416827346912,0.010490628329000037,3.5738322865962278e-06,0.0005103557160276172,0.0004481051746347148,0.0023961318054233315,0.0005071062446647389,0.002939878354260132,0.0003841996636760259,6.643130303051868e-05,0.005210206035946915,1.31220709595685e-05,0.00010574932001964649,0.00036542415948558505,0.10139249953305517,0.0011395634626777291,6.491503375486927e-05,6.592134139470723e-08,0.0022745405411506723,0.03829489896188167,0.0015384799954231954,0.002317447650511137,0.001504946497155943,0.000680415125885971,0.001955765407535511,2.8580125348172564e-05,0.007664723853349304,5.342317998418581e-06,0.033870688543025725,0.00012063207024653592,0.005377396723811004,0.6324971269934302,0.001434116056685512,0.0005272724473602451,9.59713313402302e-05,0.00020947565674899908,0.00048068893365571324,0.0001313253012920549,0.0015420510425103564,0.00010631469887962298,0.0003839003876459101,0.00958673887817111,0.0001330969131319604,0.00426568508999537
351,7.717282553856562e-08,0.00014889151168366268,1.6778856806500654e-06,0.00463494237327022,0.0007742319208829744,0.00025387943398216936,0.0011096289646764905,0.001660295692916351,3.7240991769237516e-07,4.667499373953343e-06,2.8869155622137847e-07,6.610411772433954e-05,4.404532237678894e-05,0.008097512347417448,7.971507508190516e-05,0.0017314310023407607,9.56457564340521e-06,0.0004835324728265069,8.382494042829772e-06,6.343385001593326e-05,2.490078888718368e-07,0.000347939134272433,0.0006235707590118066,3.081647510547349e-05,0.0007076131645195891,0.023736927826849014,1.775643830658566e-05,5.452810479808483e-05,0.011688798638723652,2.314422472066053e-05,0.0017845599200157591,0.0033420179196660643,0.0004076707174558599,0.0019832740175520372,0.0003771828621444407,8.702433981024593e-05,0.0015811418374838773,0.028199141201896847,0.00029726821693224886,0.00042791365691073504,0.0013945964866352622,5.35398176539981e-07,2.0815238503985086e-05,8.035362668309111e-06,5.7474713732340515e-05,0.00017418750993646512,0.00021887303213400115,0.0012273964258583151,1.6820390610446587e-05,0.00012146655800366865,0.000689655287451469,0.0003265959087803127,0.007197893050227005,1.7653695112809677e-06,0.0029256022871236814,1.548946865154963e-05,5.196831948435988e-07,0.00018929171767405589,0.0005383247635347385,0.0007908279881432555,0.0176954609694938,0.0005116154669835649,0.8063182067909143,0.0012356472918975965,2.2531120437194306e-06,0.00029030293139033854,0.004504810471029509,0.0003938548649831407,1.6560759940612792e-05,7.3616349164740055e-06,1.3503302261282605e-05,0.003264765380416465,9.200056649784803e-05,0.0003901676175594947,0.0007056988018298549,0.0003952629051968897,3.7870826414876015e-06,0.005198483904434174,2.3752026938657645e-09,0.00043676186904721573,6.9164580327193436e-06,0.00026727632405012126,4.185584365624221e-06,5.740498490308361e-06,3.195203773326932e-08,0.0007804882708852409,0.0007268494665466532,4.8364502521747386e-05,0.021031219516005718,0.000819227290144601,8.396285096983009e-05,0.00023312455605090226,0.006785112488417031,0.00039804783819427533,0.00043544317729034737,0.00018435095185927267,2.7040169934251898e-06,0.012404294347279127,0.00349877189233305
352,5.840156703794538e-07,0.0004806340129071563,1.0788725398888571e-07,0.015378629688660389,3.766262829305598e-05,0.003720442813435666,0.0032759623314036652,0.00027607783055015866,5.085641891617778e-08,1.2123367526912952e-07,5.072381036429518e-05,4.6330837672243485e-05,6.737358224836064e-05,0.0009156810481624934,0.001775387647524051,4.517415830249278e-06,0.0006300689021053662,0.00026609469890854034,0.009620694849518037,2.1388040416938233e-08,0.0010414757047156943,2.339732528539008e-05,0.013413426246535354,1.5200218450899308e-07,3.2413181468610862e-06,0.00835535690382979,3.376962609434358e-05,0.0011927849031029229,0.017373645814451902,0.08598371458727855,5.739963304214257e-07,0.00014453795056937175,2.9540880081246634e-07,0.0011590867470239014,0.0004088926542724493,3.8340511434044145e-05,0.016836218597174313,6.451817641278982e-05,1.0563982343839523e-06,0.00011852158689531879,3.0835474108481104e-05,3.947676396374437e-05,2.714474884716179e-07,0.005620217096561261,0.00039743854343488825,0.0001295754956124857,0.002326522896124572,0.0007630231265988794,1.1707219580166312e-07,0.0002462492141116825,0.021545812973888447,0.02090952131376013,7.034885095750055e-05,0.00014546243554456294,1.3721830999967411e-06,4.459666237039033e-05,0.0033284386303695616,6.125022557501718e-09,0.00015966972339369562,0.024873501651780754,0.6121628387389948,3.84053562556679e-05,0.01454218257704487,0.00027204013120690876,1.7981179428820748e-07,0.0019708739641395518,0.01152049878557147,1.1317761861237654e-05,3.243653103474518e-11,0.00015520286296211123,1.6327105385551517e-05,0.047566428914569935,5.066610253516015e-06,9.93015423090946e-06,0.001264673347901538,0.0013266239117917945,8.293642328455897e-06,0.01916059337265191,2.528037951825928e-11,0.000546946870324977,3.945530413316539e-07,0.0026344781403676064,1.5812689151501318e-07,3.6784429667277898e-06,3.723224966762925e-08,0.00047799573409260956,0.012008746585444768,0.0004789128589121447,0.002310047851677452,2.1842789128506927e-06,0.00010870919871700966,0.003680227711715823,0.0003588505163695021,0.0008913400085580333,1.6463850069988315e-06,0.0026914533186679955,5.491570150668927e-06,0.00018735488843795985,0.00020723700302933862
353,5.738580455860633e-07,6.320176085199757e-05,3.9952278266541426e-07,0.009037532267146285,0.0005538541015214085,0.00019825970225737695,0.005202063342010361,0.0013273877895652996,6.1018608330314254e-05,3.6291692941987836e-05,0.000481285797567488,0.0012569486154856418,0.00011703799392810763,0.0027519147153339677,0.0005250946587909636,1.779789749917697e-05,1.3685989846911892e-05,0.0008845422303670638,0.00037461872161331816,0.0002512612739917337,8.076512461366492e-14,0.00035102325773565633,1.0698309532200818e-05,0.00031280532296232164,0.00046246760477719874,0.000805934003837726,0.004299273787243824,2.306982209081448e-06,0.00014140439350155415,6.671452986815443e-08,0.0003476756946045591,0.052097085451828666,0.0019539821366731406,1.6693948012875142e-05,0.00695985029910979,2.446728082055519e-05,0.12245844826713832,1.4869391488038116e-06,7.687778406355492e-05,0.00036319331281584836,6.587315698104475e-05,0.0001560360351415831,2.5389407252091466e-05,0.008907289131623471,3.678080361641111e-05,0.0025693964350897536,0.006380545965306425,0.0017212305691182606,5.877918615752741e-06,1.3490939102440244e-05,0.006088407948375859,0.0007115882460431091,0.5368907555401728,0.0066256970643975965,3.025932057024731e-05,1.1489288725285438e-05,1.607547012976257e-05,0.0001403178592171981,0.0002402370809630673,1.6855762862913566e-06,0.0019325855534230078,6.972575721847339e-06,0.0016303072669462675,0.0009388507332579424,2.6017916085987475e-05,2.579158357542145e-05,0.0018681238311953378,0.007938514533337068,0.0003019448807995624,0.00727059749478438,2.942881888052812e-05,6.102295235345091e-06,5.193536324633647e-06,0.0051744248307473515,0.0006469666873958917,0.00502335184082653,4.203146106204041e-06,0.0006893899037448515,8.520606801177381e-08,0.0017742867461303187,1.6587763234959082e-05,0.10796168826749128,9.957819687993418e-06,0.018532808784784523,0.0003535570633704754,0.00021056530643391293,0.0010299008222740035,2.725350755628462e-06,1.4051413462267089e-05,0.0032018815945237047,0.0013803719327625404,0.0002868717963447633,0.013016319432471887,0.00324572658862744,0.0031870361826338025,1.6048718123633984e-07,0.027499270802380692,8.909638461964577e-05,0.00018934703914036432
359,0.002430203370260062,0.009529513500490602,0.007093784040150942,6.887424302954687e-09,0.019787490067484512,4.595741607449267e-07,0.0014644880595481042,0.00032139336252802876,0.004232343686382252,0.0011369158735753,0.0005114833697202305,0.033284141981920604,0.0036247916368190233,0.013684452863542012,0.0406653395166164,0.0038595635727177047,0.00876218823906091,0.001581931913525884,2.7480347602320196e-05,0.0027297122775664525,1.6192591729243563e-05,0.00043890380259831293,0.012685930372797246,7.559874462122737e-08,0.0012002540963872653,0.00034927320309044153,0.0024843186817016523,0.003998614617691839,1.2577902456066298e-07,0.0033609945343779733,0.0002549910139265801,8.702597660306896e-08,6.86663696018157e-05,0.0021545719751445056,3.4929041544071735e-05,0.0006557313665175124,2.5392299723184504e-05,0.0008653215782882811,2.8624253097666645e-06,1.3098043392858613e-09,1.3740542581146443e-07,0.0013364116452184575,0.00029492272238137486,1.9568875132064465e-08,0.0002465529463062138,9.754470061164768e-05,1.0381864095575963e-06,0.00048244474949004685,0.004050279706622841,0.0003459277445475177,1.7004151737558405e-07,1.0444935871040094e-11,4.252533132984295e-05,6.27385868267329e-06,7.139062695129385e-09,1.5112631149166286e-07,0.0010528657452728255,0.0012466679026603617,0.0005591751332452051,0.0018896070719473517,3.3970780268737515e-05,0.0004012221100890119,0.0007503697120714649,0.0001306997061765397,0.0010602380909190065,1.7843395249692064e-05,0.0026459470897475007,6.560062626572531e-07,1.5167367322858093e-06,1.5370581989378874e-10,3.16347605700145e-07,1.7251063305538127e-05,0.0001210991498795905,3.643681404566008e-07,4.321669403180611e-05,0.00043616398085939435,0.00021055566379398434,0.0003159489059861423,8.366432075654327e-07,0.00016267460200980843,0.007152609736932787,6.36923872281355e-05,9.220569369477327e-05,0.0006706169055982034,0.00010623387444219279,0.0005085844027402697,0.0014875476673764868,9.337277573646872e-06,5.365001077615803e-08,0.0008733905057590235,4.378905552087297e-05,0.009316144272059934,8.680112176219253e-05,0.005883171886181524,0.014162669477279856,0.7567198148535184,0.001016033136994172,0.00011442896466140875,0.0003643393691832713
361,1.133622593721674e-05,0.0017099123333670066,4.2490554886442295e-06,0.003782889120250417,0.0004445674737676842,0.00010459095129673712,0.002659666828648618,0.004707258163928636,0.00014271619939325362,0.0017671116585140842,0.002485709146265229,0.0012330847291971729,0.0003463361960410648,0.0003531269599738065,0.002854364994071562,6.53894083314088e-05,0.0072247071082924995,0.0006189539755414092,0.008266826586819194,2.0749446338146206e-05,8.995872036274957e-09,0.0002887273599389145,6.154629968905527e-06,0.017166316553750453,0.0001250180824022789,0.00023214957501458222,0.00021615316483116986,0.0003983089548022221,0.00026824879621273285,2.708172781659852e-07,4.303783820993886e-06,0.009653580665294958,0.0007115530040434232,1.61210660024667e-06,0.004091112748881837,8.037787650660484e-05,1.3625658034927022e-05,4.9868451019950285e-06,0.00020080566014088594,0.016048496790413144,1.1881326341062472e-05,3.3285931486088e-05,0.005831616646156431,0.012629691255803122,0.01142318539145163,0.0006128346375325381,0.0005194209758132745,0.0008335025027207391,1.9098976386221944e-05,0.00011974942613115914,0.02579675180383307,0.0001451802681509155,0.009278439623942134,0.00019327823147725085,0.00014848922192868766,0.0027345885590132806,0.00025144178172552647,0.00022723315745653655,0.0014611269172698008,2.358635986507862e-06,0.004836152080829611,0.0008252689276698818,2.2268497672790197e-05,0.03318008669742001,0.47465015184812237,0.000498145394782954,4.603388581205323e-05,0.011833948248673638,0.002658935818814197,0.03505818716476589,4.913656008003223e-06,6.738063970463252e-07,5.183162825410936e-05,0.0003822759656075618,0.009277706263479492,0.008304590931891202,0.0003450979769464159,0.0009032949365927115,0.0002995801537302855,0.004840525403499366,0.001481041756835153,0.059068068545872765,0.0005474614648358662,0.0008875700046560142,0.006154145196645282,0.0020055741012710683,4.988388779905628e-07,5.0190997425065486e-05,0.00021398744393330704,0.00017868024149166777,0.004770429091072911,5.802116162222967e-05,0.031506058440474924,0.00012338511348304433,3.6962235493497676e-08,1.5290549435408513e-06,0.1418365245404298,0.00034787463013102497,0.0021607392258130996
368,5.363456498048366e-05,0.007920824896491714,0.004047350807601627,0.0019154248146650166,0.0012399216546939993,0.003111365761107802,0.0018507309125695732,0.011929439170182863,9.199483182502434e-06,4.6786648470484025e-05,0.008654240033461255,0.0002991475775808524,1.4211917340240545e-05,2.1134318863351817e-06,0.0016734279088961189,0.0007577777110808417,3.4314167705453495e-10,0.00028243036201505586,0.010469759933801646,0.00022384057062590278,2.3659433824338686e-06,6.338219496400283e-06,4.209273333983729e-05,8.789023306696197e-05,0.0005863964642775999,0.00017410105079117424,0.008852490321056443,0.009397945996815786,0.006382847796902116,3.5731967410855447e-09,0.010033521762165548,1.0337116004165728e-06,0.0020557479667495616,1.5646764278122374e-06,2.5183614155066205e-05,0.011104377283948261,2.0513870447839345e-06,7.793227366001643e-06,0.0012515211074540053,5.053033888789778e-07,0.0002075272306258248,8.025805567282952e-05,0.6873668080788872,2.2434544138743516e-05,0.0004565214566925326,7.75485704656415e-05,1.4420918695313232e-08,3.644480243334506e-05,1.1327833440346622e-07,8.926975421055653e-06,0.0013112102628108086,1.491725930918558e-06,8.469898937507702e-06,7.460007855187138e-07,7.249934658251311e-05,2.7828524402532674e-06,0.0019496077908008245,3.757441215803487e-05,0.00824862911161269,0.0013060030929616965,8.707040966230124e-05,0.0013232077142914004,3.4316285885966025e-05,0.002923424120102153,0.00045586388282134417,1.290864186334457e-05,0.0019149509734423605,0.0064398197190688265,0.013049277464694874,0.004066053835090931,1.6443389575045673e-05,0.0023076605943214267,0.000897940690773737,0.02874665313922718,1.405665683007817e-06,0.013288819967579472,6.86839093501221e-05,7.095355774942976e-06,3.094144792664143e-05,0.0005886092402424076,9.316341159263738e-05,0.02543765297710233,2.152680352996989e-08,0.0531746314457505,0.0001248391247474496,3.521288808916887e-05,0.029268829096707517,6.711341395704621e-07,0.0026254106877716243,0.00040242416945755093,0.0008304308202311164,8.396117997932312e-05,0.0033015563373478864,1.4882000260872627e-06,0.0016915430866263823,0.00041219285916131384,2.3169011238498107e-07,0.000537557124718611,4.023007244547585e-06
370,2.2102267047259453e-06,5.953214121448772e-05,0.00029066171397003376,0.0001737102356532999,0.005781212370249356,7.679070689452463e-05,0.00040280232240189463,6.35325594210815e-05,1.834562526152529e-08,0.0009179297705787382,1.0020698076219357e-05,0.0028549412545974388,1.9874979626164872e-05,2.552484154238679e-06,0.00023062685471832807,1.1886084668298708e-05,0.008126420083475703,2.25533434791086e-05,0.002688001610847175,7.606918388476568e-06,7.3630571298120595e-06,0.0027218639036099613,0.0027377019418960316,0.03901715712453653,0.001816664824323045,0.0073060829715394975,1.1910108976948538e-05,0.024068899921422228,0.02218008054277692,0.00019427940604505958,4.627307655729554e-06,0.0010541832805846263,5.3080152588843816e-05,9.88128090027512e-07,0.29601282794329054,0.00013724517886780848,0.0007137079859707518,5.141532938773579e-05,0.001067693245834705,0.008266207081607375,0.0005612393391562941,1.050372253049235e-06,0.0020568390186479907,0.009668310900509888,0.002458740001144322,3.111384834629154e-05,0.00019765634853822483,0.0062236612390775435,4.4559506408348955e-05,0.0013759597009830916,0.013200152275175044,0.0035737972836202996,0.008341218650866457,0.010335690153015829,0.0003074105771476032,0.000430289701468267,8.644408055393019e-06,0.0007707770092222828,7.86256973272093e-05,0.00010360166170233417,0.004659482094267887,0.032735837450823334,0.0010133873585929998,0.00023194590839742372,0.0036078123953533258,0.0003746579929671216,0.0018135769266099443,0.0005074172193809596,0.0005176550080505775,0.01998271950832137,0.0015227244735065031,2.5408232810754366e-05,0.00016118668662405526,0.0002864807206010042,0.016858497632142314,0.000561473643281073,7.213824835997323e-05,0.0035733134765042994,0.00017795873650043253,0.0050045266652374,0.00012230961915745645,0.03697507849456241,2.659288864367506e-05,2.9572121076938964e-06,0.0003538808114396342,0.013910629380171503,6.615581398250322e-06,0.0014214195996547466,0.003249973024117563,0.00011774141751088826,0.00011595499250310678,3.302470469714992e-05,0.0010126977520676511,0.0008875742497892132,8.441989832436959e-10,3.501887692199911e-05,0.348611057457798,0.0076856663694032145,0.0028074045119795845
